         time Z Displace... 
------------- ------------- 
 1.614947e-04 -4.038601e-03 
 4.844841e-04 -4.038919e-03 
 8.074735e-04 -4.039247e-03 
 1.130463e-03 -4.039585e-03 
 1.453452e-03 -4.039933e-03 
 1.776442e-03 -4.040291e-03 
 2.099431e-03 -4.040658e-03 
 2.422421e-03 -4.041035e-03 
 2.745410e-03 -4.041422e-03 
 3.068399e-03 -4.041817e-03 
 3.391389e-03 -4.042222e-03 
 3.714379e-03 -4.042636e-03 
 4.037369e-03 -4.043063e-03 
 4.360359e-03 -4.043514e-03 
 4.683349e-03 -4.043990e-03 
 5.006339e-03 -4.044386e-03 
 5.329329e-03 -4.044494e-03 
 5.652319e-03 -4.044308e-03 
 5.975309e-03 -4.044192e-03 
 6.298299e-03 -4.044401e-03 
 6.621290e-03 -4.044893e-03 
 6.944281e-03 -4.045607e-03 
 7.267272e-03 -4.046540e-03 
 7.590263e-03 -4.047756e-03 
 7.913254e-03 -4.049261e-03 
 8.236245e-03 -4.051064e-03 
 8.559237e-03 -4.053160e-03 
 8.882228e-03 -4.055410e-03 
 9.205219e-03 -4.057753e-03 
 9.528210e-03 -4.060180e-03 
 9.851201e-03 -4.062701e-03 
 1.017419e-02 -4.065314e-03 
 1.049718e-02 -4.068050e-03 
 1.082017e-02 -4.070891e-03 
 1.114317e-02 -4.073800e-03 
 1.146616e-02 -4.076790e-03 
 1.178915e-02 -4.079890e-03 
 1.211214e-02 -4.083201e-03 
 1.243513e-02 -4.086734e-03 
 1.275812e-02 -4.090466e-03 
 1.308111e-02 -4.094342e-03 
 1.340410e-02 -4.098261e-03 
 1.372709e-02 -4.102110e-03 
 1.405008e-02 -4.105802e-03 
 1.437307e-02 -4.109324e-03 
 1.469607e-02 -4.112717e-03 
 1.501906e-02 -4.116013e-03 
 1.534205e-02 -4.119167e-03 
 1.566504e-02 -4.122072e-03 
 1.598803e-02 -4.124695e-03 
 1.631103e-02 -4.127180e-03 
 1.663403e-02 -4.129688e-03 
 1.695703e-02 -4.132186e-03 
 1.728003e-02 -4.134523e-03 
 1.760303e-02 -4.136570e-03 
 1.792603e-02 -4.138310e-03 
 1.824903e-02 -4.139725e-03 
 1.857203e-02 -4.140737e-03 
 1.889503e-02 -4.141279e-03 
 1.921803e-02 -4.141326e-03 
 1.954103e-02 -4.140973e-03 
 1.986403e-02 -4.140361e-03 
 2.018704e-02 -4.139556e-03 
 2.051004e-02 -4.138583e-03 
 2.083304e-02 -4.137294e-03 
 2.115604e-02 -4.135551e-03 
 2.147904e-02 -4.133302e-03 
 2.180204e-02 -4.130538e-03 
 2.212504e-02 -4.127269e-03 
 2.244804e-02 -4.123475e-03 
 2.277105e-02 -4.119028e-03 
 2.309405e-02 -4.113828e-03 
 2.341705e-02 -4.107754e-03 
 2.374005e-02 -4.100882e-03 
 2.406306e-02 -4.093204e-03 
 2.438606e-02 -4.084808e-03 
 2.470906e-02 -4.075749e-03 
 2.503206e-02 -4.066105e-03 
 2.535506e-02 -4.055957e-03 
 2.567807e-02 -4.045252e-03 
 2.600107e-02 -4.033859e-03 
 2.632407e-02 -4.021743e-03 
 2.664707e-02 -4.008978e-03 
 2.697008e-02 -3.995643e-03 
 2.729308e-02 -3.981603e-03 
 2.761608e-02 -3.966794e-03 
 2.793909e-02 -3.951088e-03 
 2.826209e-02 -3.934565e-03 
 2.858509e-02 -3.917283e-03 
 2.890810e-02 -3.899362e-03 
 2.923110e-02 -3.880731e-03 
 2.955411e-02 -3.861325e-03 
 2.987711e-02 -3.841245e-03 
 3.020012e-02 -3.820730e-03 
 3.052312e-02 -3.799793e-03 
 3.084613e-02 -3.778358e-03 
 3.116913e-02 -3.756206e-03 
 3.149214e-02 -3.733278e-03 
 3.181514e-02 -3.709555e-03 
 3.213815e-02 -3.685119e-03 
 3.246115e-02 -3.659946e-03 
 3.278416e-02 -3.634197e-03 
 3.310717e-02 -3.607808e-03 
 3.343018e-02 -3.580856e-03 
 3.375318e-02 -3.553371e-03 
 3.407619e-02 -3.525494e-03 
 3.439920e-02 -3.497198e-03 
 3.472220e-02 -3.468557e-03 
 3.504521e-02 -3.439606e-03 
 3.536822e-02 -3.410589e-03 
 3.569123e-02 -3.381363e-03 
 3.601424e-02 -3.351868e-03 
 3.633725e-02 -3.321914e-03 
 3.666025e-02 -3.291465e-03 
 3.698326e-02 -3.260609e-03 
 3.730627e-02 -3.229338e-03 
 3.762928e-02 -3.197636e-03 
 3.795229e-02 -3.165554e-03 
 3.827530e-02 -3.133111e-03 
 3.859831e-02 -3.100499e-03 
 3.892132e-02 -3.067820e-03 
 3.924432e-02 -3.035133e-03 
 3.956733e-02 -3.002418e-03 
 3.989034e-02 -2.969572e-03 
 4.021335e-02 -2.936764e-03 
 4.053636e-02 -2.904248e-03 
 4.085937e-02 -2.872019e-03 
 4.118238e-02 -2.839804e-03 
 4.150539e-02 -2.807323e-03 
 4.182840e-02 -2.774570e-03 
 4.215141e-02 -2.741435e-03 
 4.247441e-02 -2.708173e-03 
 4.279742e-02 -2.674693e-03 
 4.312043e-02 -2.641138e-03 
 4.344344e-02 -2.607573e-03 
 4.376645e-02 -2.574111e-03 
 4.408946e-02 -2.540738e-03 
 4.441246e-02 -2.507526e-03 
 4.473547e-02 -2.474377e-03 
 4.505848e-02 -2.441381e-03 
 4.538146e-02 -2.408586e-03 
 4.570445e-02 -2.375996e-03 
 4.602743e-02 -2.343450e-03 
 4.635042e-02 -2.310769e-03 
 4.667340e-02 -2.277813e-03 
 4.699638e-02 -2.244542e-03 
 4.731937e-02 -2.211108e-03 
 4.764235e-02 -2.177563e-03 
 4.796533e-02 -2.143936e-03 
 4.828832e-02 -2.110302e-03 
 4.861130e-02 -2.076732e-03 
 4.893428e-02 -2.043386e-03 
 4.925727e-02 -2.010260e-03 
 4.958025e-02 -1.977278e-03 
 4.990324e-02 -1.944164e-03 
 5.022622e-02 -1.910947e-03 
 5.054920e-02 -1.877647e-03 
 5.087219e-02 -1.844443e-03 
 5.119517e-02 -1.811191e-03 
 5.151815e-02 -1.777712e-03 
 5.184114e-02 -1.743891e-03 
 5.216412e-02 -1.709761e-03 
 5.248711e-02 -1.675426e-03 
 5.281009e-02 -1.641163e-03 
 5.313308e-02 -1.607064e-03 
 5.345606e-02 -1.573197e-03 
 5.377905e-02 -1.539596e-03 
 5.410203e-02 -1.506416e-03 
 5.442501e-02 -1.473574e-03 
 5.474800e-02 -1.440945e-03 
 5.507098e-02 -1.408317e-03 
 5.539397e-02 -1.375690e-03 
 5.571696e-02 -1.343146e-03 
 5.603994e-02 -1.310696e-03 
 5.636293e-02 -1.278246e-03 
 5.668591e-02 -1.245821e-03 
 5.700890e-02 -1.213409e-03 
 5.733189e-02 -1.181111e-03 
 5.765487e-02 -1.149054e-03 
 5.797786e-02 -1.117443e-03 
 5.830085e-02 -1.086218e-03 
 5.862383e-02 -1.055559e-03 
 5.894682e-02 -1.025486e-03 
 5.926981e-02 -9.960755e-04 
 5.959279e-02 -9.672143e-04 
 5.991578e-02 -9.387377e-04 
 6.023877e-02 -9.105831e-04 
 6.056176e-02 -8.826631e-04 
 6.088474e-02 -8.552437e-04 
 6.120773e-02 -8.285190e-04 
 6.153071e-02 -8.025085e-04 
 6.185370e-02 -7.770303e-04 
 6.217668e-02 -7.520871e-04 
 6.249966e-02 -7.276114e-04 
 6.282265e-02 -7.039208e-04 
 6.314563e-02 -6.808503e-04 
 6.346861e-02 -6.587640e-04 
 6.379160e-02 -6.374715e-04 
 6.411458e-02 -6.168141e-04 
 6.443756e-02 -5.971165e-04 
 6.476054e-02 -5.778367e-04 
 6.508352e-02 -5.592801e-04 
 6.540650e-02 -5.410312e-04 
 6.572948e-02 -5.232011e-04 
 6.605246e-02 -5.057696e-04 
 6.637544e-02 -4.891903e-04 
 6.669842e-02 -4.732205e-04 
 6.702139e-02 -4.580871e-04 
 6.734437e-02 -4.436480e-04 
 6.766735e-02 -4.302146e-04 
 6.799035e-02 -4.173331e-04 
 6.831334e-02 -4.054919e-04 
 6.863634e-02 -3.942554e-04 
 6.895934e-02 -3.841164e-04 
 6.928234e-02 -3.745998e-04 
 6.960533e-02 -3.659832e-04 
 6.992833e-02 -3.578506e-04 
 7.025133e-02 -3.501575e-04 
 7.057432e-02 -3.427810e-04 
 7.089732e-02 -3.357262e-04 
 7.122032e-02 -3.294365e-04 
 7.154332e-02 -3.241046e-04 
 7.186632e-02 -3.196324e-04 
 7.218932e-02 -3.161256e-04 
 7.251232e-02 -3.133467e-04 
 7.283532e-02 -3.113153e-04 
 7.315832e-02 -3.101439e-04 
 7.348131e-02 -3.099559e-04 
 7.380431e-02 -3.107391e-04 
 7.412731e-02 -3.122276e-04 
 7.445031e-02 -3.141615e-04 
 7.477331e-02 -3.169740e-04 
 7.509632e-02 -3.202176e-04 
 7.541932e-02 -3.236796e-04 
 7.574232e-02 -3.271840e-04 
 7.606532e-02 -3.316724e-04 
 7.638832e-02 -3.366001e-04 
 7.671132e-02 -3.420214e-04 
 7.703432e-02 -3.482336e-04 
 7.735732e-02 -3.555513e-04 
 7.768033e-02 -3.637801e-04 
 7.800333e-02 -3.724891e-04 
 7.832633e-02 -3.817351e-04 
 7.864933e-02 -3.917296e-04 
 7.897234e-02 -4.021127e-04 
 7.929534e-02 -4.134656e-04 
 7.961834e-02 -4.251368e-04 
 7.994134e-02 -4.374961e-04 
 8.026435e-02 -4.503559e-04 
 8.058735e-02 -4.634119e-04 
 8.091032e-02 -4.768164e-04 
 8.123329e-02 -4.910278e-04 
 8.155627e-02 -5.058070e-04 
 8.187924e-02 -5.219660e-04 
 8.220221e-02 -5.387937e-04 
 8.252519e-02 -5.570492e-04 
 8.284816e-02 -5.757471e-04 
 8.317113e-02 -5.952621e-04 
 8.349411e-02 -6.155647e-04 
 8.381708e-02 -6.364238e-04 
 8.414006e-02 -6.577846e-04 
 8.446304e-02 -6.797820e-04 
 8.478602e-02 -7.021406e-04 
 8.510900e-02 -7.252951e-04 
 8.543197e-02 -7.487102e-04 
 8.575495e-02 -7.728618e-04 
 8.607793e-02 -7.975196e-04 
 8.640091e-02 -8.237519e-04 
 8.672389e-02 -8.505235e-04 
 8.704687e-02 -8.780325e-04 
 8.736985e-02 -9.069423e-04 
 8.769283e-02 -9.373704e-04 
 8.801581e-02 -9.684151e-04 
 8.833880e-02 -1.000381e-03 
 8.866178e-02 -1.033058e-03 
 8.898476e-02 -1.065749e-03 
 8.930774e-02 -1.099353e-03 
 8.963072e-02 -1.133875e-03 
 8.995371e-02 -1.169398e-03 
 9.027669e-02 -1.205790e-03 
 9.059967e-02 -1.242320e-03 
 9.092265e-02 -1.279778e-03 
 9.124564e-02 -1.317878e-03 
 9.156862e-02 -1.357169e-03 
 9.189161e-02 -1.398113e-03 
 9.221459e-02 -1.439928e-03 
 9.253758e-02 -1.483083e-03 
 9.286056e-02 -1.527552e-03 
 9.318354e-02 -1.572071e-03 
 9.350653e-02 -1.617608e-03 
 9.382951e-02 -1.663372e-03 
 9.415250e-02 -1.710214e-03 
 9.447549e-02 -1.757783e-03 
 9.479847e-02 -1.805691e-03 
 9.512146e-02 -1.854371e-03 
 9.544445e-02 -1.903782e-03 
 9.576744e-02 -1.954210e-03 
 9.609042e-02 -2.004996e-03 
 9.641341e-02 -2.056488e-03 
 9.673640e-02 -2.108966e-03 
 9.705938e-02 -2.162536e-03 
 9.738237e-02 -2.216890e-03 
 9.770536e-02 -2.271784e-03 
 9.802835e-02 -2.327227e-03 
 9.835134e-02 -2.383287e-03 
 9.867433e-02 -2.439301e-03 
 9.899732e-02 -2.496092e-03 
 9.932030e-02 -2.552624e-03 
 9.964329e-02 -2.609530e-03 
 9.996628e-02 -2.667694e-03 
 1.002893e-01 -2.726054e-03 
 1.006123e-01 -2.784885e-03 
 1.009353e-01 -2.843966e-03 
 1.012582e-01 -2.903756e-03 
 1.015812e-01 -2.964231e-03 
 1.019042e-01 -3.025204e-03 
 1.022272e-01 -3.086386e-03 
 1.025502e-01 -3.148713e-03 
 1.028732e-01 -3.211012e-03 
 1.031962e-01 -3.273544e-03 
 1.035192e-01 -3.336426e-03 
 1.038422e-01 -3.398926e-03 
 1.041652e-01 -3.461373e-03 
 1.044881e-01 -3.523906e-03 
 1.048111e-01 -3.586611e-03 
 1.051341e-01 -3.649886e-03 
 1.054571e-01 -3.713431e-03 
 1.057801e-01 -3.777202e-03 
 1.061031e-01 -3.841395e-03 
 1.064261e-01 -3.905913e-03 
 1.067491e-01 -3.970700e-03 
 1.070721e-01 -4.035673e-03 
 1.073951e-01 -4.101210e-03 
 1.077181e-01 -4.166979e-03 
 1.080410e-01 -4.232577e-03 
 1.083640e-01 -4.298146e-03 
 1.086870e-01 -4.363820e-03 
 1.090100e-01 -4.429136e-03 
 1.093330e-01 -4.494394e-03 
 1.096560e-01 -4.559444e-03 
 1.099790e-01 -4.624724e-03 
 1.103020e-01 -4.690244e-03 
 1.106250e-01 -4.756131e-03 
 1.109480e-01 -4.822282e-03 
 1.112710e-01 -4.888407e-03 
 1.115940e-01 -4.954700e-03 
 1.119169e-01 -5.021083e-03 
 1.122399e-01 -5.087446e-03 
 1.125629e-01 -5.153633e-03 
 1.128859e-01 -5.219780e-03 
 1.132089e-01 -5.285838e-03 
 1.135319e-01 -5.351741e-03 
 1.138549e-01 -5.417038e-03 
 1.141779e-01 -5.482200e-03 
 1.145009e-01 -5.547178e-03 
 1.148238e-01 -5.612135e-03 
 1.151468e-01 -5.677623e-03 
 1.154698e-01 -5.743576e-03 
 1.157928e-01 -5.809985e-03 
 1.161158e-01 -5.876566e-03 
 1.164388e-01 -5.943035e-03 
 1.167618e-01 -6.009387e-03 
 1.170848e-01 -6.075524e-03 
 1.174078e-01 -6.140949e-03 
 1.177308e-01 -6.205857e-03 
 1.180538e-01 -6.270078e-03 
 1.183767e-01 -6.333435e-03 
 1.186997e-01 -6.395625e-03 
 1.190227e-01 -6.456309e-03 
 1.193457e-01 -6.515819e-03 
 1.196687e-01 -6.573886e-03 
 1.199917e-01 -6.630820e-03 
 1.203147e-01 -6.686282e-03 
 1.206377e-01 -6.740392e-03 
 1.209607e-01 -6.792653e-03 
 1.212837e-01 -6.842819e-03 
 1.216067e-01 -6.890897e-03 
 1.219297e-01 -6.936904e-03 
 1.222527e-01 -6.980725e-03 
 1.225757e-01 -7.022253e-03 
 1.228987e-01 -7.061643e-03 
 1.232218e-01 -7.099538e-03 
 1.235448e-01 -7.134967e-03 
 1.238678e-01 -7.168879e-03 
 1.241908e-01 -7.202404e-03 
 1.245138e-01 -7.234006e-03 
 1.248368e-01 -7.264666e-03 
 1.251598e-01 -7.294054e-03 
 1.254828e-01 -7.322368e-03 
 1.258058e-01 -7.350015e-03 
 1.261288e-01 -7.376722e-03 
 1.264519e-01 -7.402602e-03 
 1.267749e-01 -7.427435e-03 
 1.270979e-01 -7.451184e-03 
 1.274209e-01 -7.473552e-03 
 1.277439e-01 -7.494596e-03 
 1.280669e-01 -7.514123e-03 
 1.283899e-01 -7.533161e-03 
 1.287129e-01 -7.550853e-03 
 1.290360e-01 -7.567321e-03 
 1.293590e-01 -7.582641e-03 
 1.296820e-01 -7.597376e-03 
 1.300050e-01 -7.609494e-03 
 1.303280e-01 -7.620763e-03 
 1.306511e-01 -7.631046e-03 
 1.309741e-01 -7.638605e-03 
 1.312971e-01 -7.645299e-03 
 1.316201e-01 -7.651995e-03 
 1.319432e-01 -7.656920e-03 
 1.322662e-01 -7.660788e-03 
 1.325892e-01 -7.664035e-03 
 1.329122e-01 -7.665217e-03 
 1.332352e-01 -7.667045e-03 
 1.335583e-01 -7.666857e-03 
 1.338813e-01 -7.668731e-03 
 1.342043e-01 -7.670284e-03 
 1.345273e-01 -7.672734e-03 
 1.348503e-01 -7.674627e-03 
 1.351734e-01 -7.676219e-03 
 1.354964e-01 -7.678745e-03 
 1.358194e-01 -7.681688e-03 
 1.361424e-01 -7.684802e-03 
 1.364654e-01 -7.689024e-03 
 1.367885e-01 -7.691417e-03 
 1.371115e-01 -7.694684e-03 
 1.374345e-01 -7.696098e-03 
 1.377575e-01 -7.698511e-03 
 1.380805e-01 -7.699545e-03 
 1.384035e-01 -7.701532e-03 
 1.387266e-01 -7.702581e-03 
 1.390496e-01 -7.703998e-03 
 1.393726e-01 -7.704283e-03 
 1.396956e-01 -7.704736e-03 
 1.400186e-01 -7.704754e-03 
 1.403417e-01 -7.704051e-03 
 1.406647e-01 -7.703257e-03 
 1.409877e-01 -7.700363e-03 
 1.413107e-01 -7.697386e-03 
 1.416338e-01 -7.692172e-03 
 1.419568e-01 -7.686418e-03 
 1.422798e-01 -7.679326e-03 
 1.426028e-01 -7.669827e-03 
 1.429258e-01 -7.658705e-03 
 1.432489e-01 -7.645878e-03 
 1.435719e-01 -7.630315e-03 
 1.438949e-01 -7.613615e-03 
 1.442179e-01 -7.595147e-03 
 1.445409e-01 -7.574965e-03 
 1.448640e-01 -7.553550e-03 
 1.451870e-01 -7.530886e-03 
 1.455100e-01 -7.506714e-03 
 1.458330e-01 -7.480709e-03 
 1.461560e-01 -7.453592e-03 
 1.464791e-01 -7.424747e-03 
 1.468021e-01 -7.394137e-03 
 1.471251e-01 -7.362922e-03 
 1.474481e-01 -7.329782e-03 
 1.477711e-01 -7.296092e-03 
 1.480941e-01 -7.260267e-03 
 1.484172e-01 -7.223924e-03 
 1.487402e-01 -7.185938e-03 
 1.490632e-01 -7.146868e-03 
 1.493862e-01 -7.107837e-03 
 1.497092e-01 -7.068760e-03 
 1.500323e-01 -7.028341e-03 
 1.503553e-01 -6.987113e-03 
 1.506783e-01 -6.945156e-03 
 1.510013e-01 -6.901863e-03 
 1.513243e-01 -6.858421e-03 
 1.516474e-01 -6.813076e-03 
 1.519704e-01 -6.768063e-03 
 1.522934e-01 -6.722443e-03 
 1.526164e-01 -6.676935e-03 
 1.529394e-01 -6.630598e-03 
 1.532624e-01 -6.583899e-03 
 1.535854e-01 -6.537168e-03 
 1.539085e-01 -6.490487e-03 
 1.542315e-01 -6.443566e-03 
 1.545545e-01 -6.397769e-03 
 1.548775e-01 -6.351427e-03 
 1.552005e-01 -6.305991e-03 
 1.555235e-01 -6.259935e-03 
 1.558465e-01 -6.214626e-03 
 1.561695e-01 -6.168713e-03 
 1.564925e-01 -6.123006e-03 
 1.568155e-01 -6.077263e-03 
 1.571386e-01 -6.031394e-03 
 1.574616e-01 -5.986552e-03 
 1.577846e-01 -5.942368e-03 
 1.581076e-01 -5.899110e-03 
 1.584306e-01 -5.857203e-03 
 1.587536e-01 -5.815748e-03 
 1.590766e-01 -5.775330e-03 
 1.593996e-01 -5.735860e-03 
 1.597226e-01 -5.697294e-03 
 1.600456e-01 -5.659019e-03 
 1.603686e-01 -5.621995e-03 
 1.606916e-01 -5.583991e-03 
 1.610146e-01 -5.546322e-03 
 1.613376e-01 -5.507798e-03 
 1.616606e-01 -5.469243e-03 
 1.619836e-01 -5.429786e-03 
 1.623066e-01 -5.390230e-03 
 1.626296e-01 -5.350176e-03 
 1.629526e-01 -5.310223e-03 
 1.632755e-01 -5.269474e-03 
 1.635985e-01 -5.227496e-03 
 1.639215e-01 -5.184806e-03 
 1.642445e-01 -5.141242e-03 
 1.645675e-01 -5.097357e-03 
 1.648905e-01 -5.052660e-03 
 1.652135e-01 -5.006912e-03 
 1.655365e-01 -4.961010e-03 
