         time Z Displace... 
------------- ------------- 
 9.689597e-05  1.482397e-05 
 4.198826e-04  1.479143e-05 
 7.428691e-04  1.475091e-05 
 1.065856e-03  1.470239e-05 
 1.388842e-03  1.464592e-05 
 1.711829e-03  1.458159e-05 
 2.034815e-03  1.450939e-05 
 2.357802e-03  1.442936e-05 
 2.680789e-03  1.434160e-05 
 3.003775e-03  1.424616e-05 
 3.326762e-03  1.414303e-05 
 3.649748e-03  1.403221e-05 
 3.972735e-03  1.391262e-05 
 4.295722e-03  1.377991e-05 
 4.618709e-03  1.363123e-05 
 4.941696e-03  1.349799e-05 
 5.264683e-03  1.346664e-05 
 5.587670e-03  1.356946e-05 
 5.910657e-03  1.367478e-05 
 6.233644e-03  1.364631e-05 
 6.556631e-03  1.348430e-05 
 6.879618e-03  1.322326e-05 
 7.202605e-03  1.287015e-05 
 7.525592e-03  1.239840e-05 
 7.848580e-03  1.179776e-05 
 8.171567e-03  1.107143e-05 
 8.494554e-03  1.020931e-05 
 8.817542e-03  9.268203e-06 
 9.140529e-03  8.285086e-06 
 9.463516e-03  7.261496e-06 
 9.786504e-03  6.196878e-06 
 1.010949e-02  5.092431e-06 
 1.043248e-02  3.934585e-06 
 1.075547e-02  2.722856e-06 
 1.107845e-02  1.480381e-06 
 1.140144e-02  2.002801e-07 
 1.172443e-02 -1.125519e-06 
 1.204742e-02 -2.533878e-06 
 1.237040e-02 -4.039594e-06 
 1.269339e-02 -5.635101e-06 
 1.301638e-02 -7.298165e-06 
 1.333936e-02 -8.988444e-06 
 1.366235e-02 -1.065995e-05 
 1.398534e-02 -1.226811e-05 
 1.430833e-02 -1.380299e-05 
 1.463131e-02 -1.528005e-05 
 1.495430e-02 -1.671626e-05 
 1.527729e-02 -1.809915e-05 
 1.560027e-02 -1.938507e-05 
 1.592326e-02 -2.055037e-05 
 1.624625e-02 -2.163624e-05 
 1.656923e-02 -2.271590e-05 
 1.689222e-02 -2.379753e-05 
 1.721521e-02 -2.482072e-05 
 1.753819e-02 -2.571920e-05 
 1.786118e-02 -2.648122e-05 
 1.818416e-02 -2.710593e-05 
 1.850715e-02 -2.756491e-05 
 1.883014e-02 -2.782192e-05 
 1.915312e-02 -2.786354e-05 
 1.947611e-02 -2.771471e-05 
 1.979909e-02 -2.744249e-05 
 2.012208e-02 -2.708330e-05 
 2.044506e-02 -2.664024e-05 
 2.076805e-02 -2.607096e-05 
 2.109103e-02 -2.531432e-05 
 2.141402e-02 -2.434162e-05 
 2.173701e-02 -2.314239e-05 
 2.205999e-02 -2.172003e-05 
 2.238298e-02 -2.007243e-05 
 2.270596e-02 -1.814355e-05 
 2.302895e-02 -1.589395e-05 
 2.335193e-02 -1.328594e-05 
 2.367492e-02 -1.031696e-05 
 2.399790e-02 -7.011516e-06 
 2.432089e-02 -3.379162e-06 
 2.464387e-02  5.359788e-07 
 2.496685e-02  4.704521e-06 
 2.528984e-02  9.088176e-06 
 2.561282e-02  1.369233e-05 
 2.593581e-02  1.857857e-05 
 2.625879e-02  2.377648e-05 
 2.658178e-02  2.925614e-05 
 2.690476e-02  3.499133e-05 
 2.722775e-02  4.100439e-05 
 2.755073e-02  4.736270e-05 
 2.787371e-02  5.407153e-05 
 2.819670e-02  6.114394e-05 
 2.851968e-02  6.854022e-05 
 2.884267e-02  7.621121e-05 
 2.916565e-02  8.416964e-05 
 2.948863e-02  9.245017e-05 
 2.981162e-02  1.010305e-04 
 3.013460e-02  1.098197e-04 
 3.045758e-02  1.187668e-04 
 3.078057e-02  1.279123e-04 
 3.110355e-02  1.373574e-04 
 3.142653e-02  1.471266e-04 
 3.174952e-02  1.572239e-04 
 3.207250e-02  1.676395e-04 
 3.239549e-02  1.783520e-04 
 3.271847e-02  1.893256e-04 
 3.304145e-02  2.005562e-04 
 3.336444e-02  2.120228e-04 
 3.368742e-02  2.237099e-04 
 3.401040e-02  2.355722e-04 
 3.433339e-02  2.475914e-04 
 3.465637e-02  2.597575e-04 
 3.497935e-02  2.720484e-04 
 3.530234e-02  2.843945e-04 
 3.562532e-02  2.967905e-04 
 3.594830e-02  3.092857e-04 
 3.627129e-02  3.219730e-04 
 3.659427e-02  3.348692e-04 
 3.691725e-02  3.479461e-04 
 3.724024e-02  3.611912e-04 
 3.756322e-02  3.746177e-04 
 3.788621e-02  3.882252e-04 
 3.820919e-02  4.019784e-04 
 3.853217e-02  4.158283e-04 
 3.885516e-02  4.297002e-04 
 3.917814e-02  4.435603e-04 
 3.950113e-02  4.574296e-04 
 3.982411e-02  4.713551e-04 
