         time tiltx_full... 
------------- ------------- 
 3.976956e-05  1.405576e-02 
 4.374652e-04  1.405576e-02 
 8.351608e-04  1.405576e-02 
 1.232856e-03  1.405576e-02 
 1.630552e-03  1.405576e-02 
 2.028248e-03  1.405576e-02 
 2.425943e-03  1.405576e-02 
 2.823639e-03  1.405576e-02 
 3.221335e-03  1.405576e-02 
 3.619030e-03  1.405576e-02 
 4.016726e-03  1.405576e-02 
 4.414421e-03  1.405576e-02 
 4.812117e-03  1.405576e-02 
 5.209813e-03  1.405576e-02 
 5.607508e-03  1.405576e-02 
 6.005204e-03  1.405576e-02 
 6.402900e-03  1.405576e-02 
 6.800595e-03  1.405576e-02 
 7.198291e-03  1.405576e-02 
 7.595986e-03  1.405576e-02 
 7.993682e-03  1.405576e-02 
 8.391378e-03  1.405576e-02 
 8.789073e-03  1.405576e-02 
 9.186769e-03  1.405576e-02 
 9.584465e-03  1.405576e-02 
 9.982160e-03  1.405576e-02 
 1.037986e-02  1.405576e-02 
 1.077755e-02  1.405576e-02 
 1.117525e-02  1.405576e-02 
 1.157294e-02  1.405576e-02 
 1.197064e-02  1.405576e-02 
 1.236833e-02  1.405576e-02 
 1.276603e-02  1.405576e-02 
 1.316373e-02  1.405576e-02 
 1.356142e-02  1.405576e-02 
 1.395912e-02  1.405576e-02 
 1.435681e-02  1.405576e-02 
 1.475451e-02  1.405576e-02 
 1.515220e-02  1.405576e-02 
 1.554990e-02  1.405576e-02 
 1.594759e-02  1.405576e-02 
 1.634529e-02  1.405576e-02 
 1.674299e-02  1.405576e-02 
 1.714068e-02  1.405576e-02 
 1.753838e-02  1.405576e-02 
 1.793607e-02  1.405576e-02 
 1.833377e-02  1.405576e-02 
 1.873146e-02  1.405576e-02 
 1.912916e-02  1.405576e-02 
 1.952686e-02  1.405576e-02 
 1.992455e-02  1.405576e-02 
 2.032225e-02  1.405576e-02 
 2.071994e-02  1.405576e-02 
 2.111764e-02  1.405576e-02 
 2.151533e-02  1.405576e-02 
 2.191303e-02  1.405576e-02 
 2.231072e-02  1.405576e-02 
 2.270842e-02  1.405576e-02 
 2.310612e-02  1.405576e-02 
 2.350381e-02  1.405576e-02 
 2.390151e-02  1.405576e-02 
 2.429920e-02  1.405576e-02 
 2.469690e-02  1.405576e-02 
 2.509459e-02  1.405576e-02 
 2.549229e-02  1.405576e-02 
 2.588999e-02  1.405576e-02 
 2.628768e-02  1.405576e-02 
 2.668538e-02  1.405576e-02 
 2.708307e-02  1.405576e-02 
 2.748077e-02  1.405576e-02 
 2.787846e-02  1.405576e-02 
 2.827616e-02  1.405576e-02 
 2.867385e-02  1.405576e-02 
 2.907155e-02  1.405576e-02 
 2.946925e-02  1.405576e-02 
 2.986694e-02  1.405576e-02 
 3.026464e-02  1.405576e-02 
 3.066233e-02  1.405576e-02 
 3.106003e-02  1.405576e-02 
 3.145772e-02  1.405576e-02 
 3.185542e-02  1.405576e-02 
 3.225312e-02  1.405576e-02 
 3.265081e-02  1.405576e-02 
 3.304851e-02  1.405576e-02 
 3.344620e-02  1.405576e-02 
 3.384390e-02  1.405576e-02 
 3.424159e-02  1.405576e-02 
 3.463929e-02  1.405576e-02 
 3.503698e-02  1.405576e-02 
 3.543468e-02  1.405576e-02 
 3.583238e-02  1.405576e-02 
 3.623007e-02  1.405576e-02 
 3.662777e-02  1.405576e-02 
 3.702546e-02  1.405576e-02 
 3.742316e-02  1.405576e-02 
 3.782085e-02  1.405576e-02 
 3.821855e-02  1.405576e-02 
 3.861625e-02  1.405576e-02 
 3.901394e-02  1.405576e-02 
 3.941164e-02  1.405576e-02 
 3.980933e-02  1.405576e-02 
 4.020703e-02  1.405576e-02 
 4.060472e-02  1.405576e-02 
 4.100242e-02  1.405576e-02 
 4.140011e-02  1.405576e-02 
 4.179781e-02  1.405576e-02 
 4.219551e-02  1.405576e-02 
 4.259320e-02  1.405576e-02 
 4.299090e-02  1.405576e-02 
 4.338859e-02  1.405576e-02 
 4.378629e-02  1.405576e-02 
 4.418398e-02  1.405576e-02 
 4.458168e-02  1.405576e-02 
 4.497938e-02  1.405576e-02 
 4.537707e-02  1.405576e-02 
 4.577477e-02  1.405576e-02 
 4.617246e-02  1.405576e-02 
 4.657016e-02  1.405576e-02 
 4.696785e-02  1.405576e-02 
 4.736555e-02  1.405576e-02 
 4.776324e-02  1.405576e-02 
 4.816094e-02  1.405576e-02 
 4.855864e-02  1.405576e-02 
 4.895633e-02  1.405576e-02 
 4.935403e-02  1.405576e-02 
 4.975172e-02  1.405576e-02 
 5.014942e-02  1.405576e-02 
 5.054711e-02  1.405576e-02 
 5.094481e-02  1.405576e-02 
 5.134251e-02  1.405576e-02 
 5.174020e-02  1.405576e-02 
 5.213790e-02  1.405576e-02 
 5.253559e-02  1.405576e-02 
 5.293329e-02  1.405576e-02 
 5.333098e-02  1.405576e-02 
 5.372868e-02  1.405576e-02 
 5.412637e-02  1.405576e-02 
 5.452407e-02  1.405576e-02 
 5.492177e-02  1.405576e-02 
 5.531946e-02  1.405576e-02 
 5.571716e-02  1.405576e-02 
 5.611485e-02  1.405576e-02 
 5.651255e-02  1.405576e-02 
 5.691024e-02  1.405576e-02 
 5.730794e-02  1.405576e-02 
 5.770564e-02  1.405576e-02 
 5.810333e-02  1.405576e-02 
 5.850103e-02  1.405576e-02 
 5.889872e-02  1.405576e-02 
 5.929642e-02  1.405576e-02 
 5.969411e-02  1.405576e-02 
 6.009181e-02  1.405576e-02 
 6.048951e-02  1.405576e-02 
 6.088720e-02  1.405576e-02 
 6.128490e-02  1.405576e-02 
 6.168259e-02  1.405576e-02 
 6.208029e-02  1.405576e-02 
 6.247798e-02  1.405576e-02 
 6.287568e-02  1.405576e-02 
 6.327337e-02  1.405576e-02 
 6.367107e-02  1.405576e-02 
 6.406877e-02  1.405576e-02 
 6.446646e-02  1.405576e-02 
 6.486416e-02  1.405576e-02 
 6.526185e-02  1.405576e-02 
 6.565955e-02  1.405576e-02 
