run,record,scale,channel,n,dur_s,start,peak,vmin,vmax,end_mean,residual
1,HU12,0.5,Bot_Quarter_Disp,7896,3.1398,3.900364e-05,0.00030267986,-6.350547e-06,0.0003416835,0.00021108658541772155,0.00017208294541772154
1,HU12,0.5,Channel_10_LeftJoistBelowSlab2,7896,3.1398,0.0001333539,0.00043517930000000005,-1.223328e-05,0.0005685332,0.00033086761457265827,0.00019751371457265828
1,HU12,0.5,Channel_11_LeftJoistBelowSlab2,7896,3.1398,7.581875e-05,0.00032577765,1.910032e-05,0.0004015964,0.00025320430721518985,0.00017738555721518985
1,HU12,0.5,Channel_12_AccTable,7896,3.1398,2.608442e-06,0.005726747557999999,-0.005711212,0.005729356,1.5425575017721514e-06,-1.0658844982278488e-06
1,HU12,0.5,Channel_13_AccSlab1,7896,3.1398,-4.36846e-09,0.00762794236846,-0.006639346,0.007627938,0.00011110788941772163,0.00011111225787772163
1,HU12,0.5,Channel_14_AccSlab2,7896,3.1398,-9.523464e-09,0.027719439523464,-0.02722992,0.02771943,0.0011250133904000003,0.0011250229138640004
1,HU12,0.5,Channel_15_AccBot,7896,3.1398,-9.296936e-09,0.013562059296936001,-0.01318676,0.01356205,0.0003097984239746833,0.0003098077209106833
1,HU12,0.5,Channel_16_AccMid,7896,3.1398,-1.166482e-08,0.03240732833518,-0.03240734,0.0318443,0.0010643951025316458,0.0010644067673516457
1,HU12,0.5,Channel_17_AccTop,7896,3.1398,-4.974966e-09,0.029908164974966,-0.02960886,0.02990816,0.0012192313812658217,0.0012192363562318217
1,HU12,0.5,Channel_19_DispTopQRight,7896,3.1398,0.0002979606,0.0005964415,-5.435595e-06,0.0008944021,0.0005264204142918988,0.00022845981429189886
1,HU12,0.5,Channel_1_DispBot,7896,3.1398,5.0116e-05,0.0003311872,-1.499703e-05,0.0003813032,0.00022726841830379745,0.00017715241830379744
1,HU12,0.5,Channel_20_TopBeam,7896,3.1398,-2.227453e-05,0.00020015033,-3.353767e-05,0.0001778758,0.00011377629460759494,0.00013605082460759493
1,HU12,0.5,Channel_2_DispMid,7896,3.1398,0.0002481665,0.0006291008000000001,-8.784593e-05,0.0008772673,0.0004810759773746835,0.00023290947737468351
1,HU12,0.5,Channel_3_DispTopQLeft,7896,3.1398,0.000294,0.0005981462,-1.404793e-05,0.0008921462,0.0005220007599670886,0.00022800075996708862
1,HU12,0.5,Channel_4_DispTopQRight,7896,3.1398,0.0002920861,0.0006013741,-1.316728e-05,0.0008934602,0.0005222592685762025,0.0002301731685762025
1,HU12,0.5,Channel_5_DispTable,7896,3.1398,5.863073e-07,0.0001666190927,3.948004e-07,0.0001672054,0.00014675636632911394,0.00014617005902911394
1,HU12,0.5,Channel_8_LeftJoistBelowSlab1,7896,3.1398,3.833261e-05,0.00029355239000000005,-8.442778e-07,0.000331885,0.0002085540775949367,0.0001702214675949367
1,HU12,0.5,Channel_9_LeftJoistAboveSlab1,7896,3.1398,5.336634e-05,0.00033500176,-1.434495e-05,0.0003883681,0.00023090252934177214,0.00017753618934177214
1,HU12,0.5,Mid_Disp,7896,3.1398,0.0002481665,0.0006291008000000001,-8.784593e-05,0.0008772673,0.0004810759773746835,0.00023290947737468351
1,HU12,0.5,Record_Disp,7896,3.1398,-2.227453e-05,0.00020015033,-3.353767e-05,0.0001778758,0.00011377629460759494,0.00013605082460759493
