         time cstav() (F... 
------------- ------------- 
 1.908405e-04  8.992639e-02 
 5.089079e-04  1.302458e-01 
 8.269754e-04  1.556436e-01 
 1.145043e-03  1.737298e-01 
 1.463110e-03  1.882268e-01 
 1.781178e-03  2.027517e-01 
 2.099245e-03  2.151099e-01 
 2.417313e-03  2.265558e-01 
 2.735380e-03  2.380834e-01 
 3.053448e-03  2.477661e-01 
 3.371515e-03  2.572188e-01 
 3.689582e-03  2.729626e-01 
 4.007650e-03  2.900768e-01 
 4.325717e-03  3.120508e-01 
 4.643785e-03  3.389110e-01 
 4.961852e-03  3.675537e-01 
 5.279920e-03  3.955084e-01 
 5.597987e-03  4.217452e-01 
 5.916055e-03  4.468325e-01 
 6.234122e-03  4.708491e-01 
 6.552190e-03  4.917826e-01 
 6.870257e-03  5.098677e-01 
 7.188324e-03  5.241856e-01 
 7.506392e-03  5.366166e-01 
 7.824459e-03  5.501795e-01 
 8.142527e-03  5.657496e-01 
 8.460594e-03  5.847403e-01 
 8.778662e-03  6.070030e-01 
 9.096729e-03  6.291301e-01 
 9.414797e-03  6.431367e-01 
 9.732864e-03  6.520967e-01 
 1.005093e-02  6.746993e-01 
 1.036900e-02  7.080922e-01 
 1.068707e-02  7.227268e-01 
 1.100513e-02  7.061829e-01 
 1.132320e-02  6.926953e-01 
 1.164127e-02  6.913895e-01 
 1.195934e-02  6.929666e-01 
 1.227740e-02  7.058294e-01 
 1.259547e-02  7.178986e-01 
 1.291354e-02  7.268188e-01 
 1.323161e-02  7.370106e-01 
 1.354967e-02  7.397188e-01 
 1.386774e-02  7.411341e-01 
 1.418581e-02  7.380079e-01 
 1.450388e-02  7.311985e-01 
 1.482194e-02  7.198103e-01 
 1.514001e-02  7.008460e-01 
 1.545808e-02  6.766872e-01 
 1.577615e-02  6.600860e-01 
 1.609421e-02  6.508716e-01 
 1.641228e-02  6.406216e-01 
 1.673035e-02  6.296928e-01 
 1.704842e-02  6.160566e-01 
 1.736648e-02  6.034820e-01 
 1.768455e-02  5.929124e-01 
 1.800262e-02  5.862087e-01 
 1.832069e-02  5.828928e-01 
 1.863875e-02  5.767685e-01 
 1.895682e-02  5.651029e-01 
 1.927489e-02  5.453212e-01 
 1.959296e-02  5.213860e-01 
 1.991102e-02  5.034833e-01 
 2.022909e-02  4.890193e-01 
 2.054716e-02  4.641784e-01 
 2.086522e-02  4.346725e-01 
 2.118329e-02  4.106694e-01 
 2.150136e-02  4.021155e-01 
 2.181943e-02  3.963889e-01 
 2.213749e-02  3.889911e-01 
 2.245556e-02  3.846257e-01 
 2.277363e-02  3.744299e-01 
 2.309170e-02  3.533611e-01 
 2.340976e-02  3.353380e-01 
 2.372783e-02  3.125068e-01 
 2.404590e-02  2.910428e-01 
 2.436397e-02  2.784563e-01 
 2.468203e-02  2.654724e-01 
 2.500010e-02  2.513321e-01 
 2.531817e-02  2.280467e-01 
 2.563624e-02  2.089649e-01 
 2.595430e-02  2.036544e-01 
 2.627237e-02  1.928911e-01 
 2.659044e-02  1.791505e-01 
 2.690851e-02  1.670561e-01 
 2.722657e-02  1.579584e-01 
 2.754464e-02  1.602892e-01 
 2.786271e-02  1.666544e-01 
 2.818078e-02  1.695021e-01 
 2.849884e-02  1.686917e-01 
 2.881691e-02  1.651102e-01 
 2.913498e-02  1.596342e-01 
 2.945305e-02  1.564838e-01 
 2.977111e-02  1.642560e-01 
 3.008918e-02  1.746211e-01 
 3.040725e-02  1.654360e-01 
 3.072532e-02  1.517775e-01 
 3.104338e-02  1.469221e-01 
 3.136145e-02  1.505854e-01 
 3.167952e-02  1.573034e-01 
 3.199759e-02  1.607427e-01 
 3.231565e-02  1.613693e-01 
 3.263372e-02  1.627031e-01 
 3.295179e-02  1.576713e-01 
 3.326986e-02  1.525341e-01 
 3.358792e-02  1.541860e-01 
 3.390599e-02  1.578492e-01 
