         time total_shea... 
------------- ------------- 
 3.976956e-05  1.796371e+00 
 4.374652e-04  2.704823e+00 
 8.351608e-04  3.731432e+00 
 1.232856e-03  4.043290e+00 
 1.630552e-03  3.741499e+00 
 2.028248e-03  3.064975e+00 
 2.425943e-03  2.733194e+00 
 2.823639e-03  2.248686e+00 
 3.221335e-03  1.138254e+00 
 3.619030e-03  9.158503e-01 
 4.016726e-03  1.197072e+00 
 4.414421e-03  2.034581e+00 
 4.812117e-03  2.545903e+00 
 5.209813e-03  3.427154e+00 
 5.607508e-03  4.016227e+00 
 6.005204e-03  4.571792e+00 
 6.402900e-03  5.284017e+00 
 6.800595e-03  4.676421e+00 
 7.198291e-03  3.193539e+00 
 7.595986e-03  2.192075e+00 
 7.993682e-03  2.174720e+00 
 8.391378e-03  1.670543e+00 
 8.789073e-03  9.349991e-01 
 9.186769e-03  2.110829e-01 
 9.584465e-03 -8.113803e-01 
 9.982160e-03 -1.300640e+00 
 1.037986e-02 -1.588219e+00 
 1.077755e-02 -1.521428e+00 
 1.117525e-02 -2.389065e+00 
 1.157294e-02 -2.894625e+00 
 1.197064e-02 -2.775404e+00 
 1.236833e-02 -3.637669e+00 
 1.276603e-02 -4.573471e+00 
 1.316373e-02 -4.962097e+00 
 1.356142e-02 -3.928941e+00 
 1.395912e-02 -3.012471e+00 
 1.435681e-02 -2.409269e+00 
 1.475451e-02 -2.102162e+00 
 1.515220e-02 -2.474331e+00 
 1.554990e-02 -1.559758e+00 
 1.594759e-02 -1.041399e+00 
 1.634529e-02 -7.450673e-01 
 1.674299e-02  2.491477e-01 
 1.714068e-02  1.968988e+00 
 1.753838e-02  3.094303e+00 
 1.793607e-02  3.619520e+00 
 1.833377e-02  3.836605e+00 
 1.873146e-02  4.131095e+00 
 1.912916e-02  4.398132e+00 
 1.952686e-02  4.360088e+00 
 1.992455e-02  4.349285e+00 
 2.032225e-02  4.739358e+00 
 2.071994e-02  4.270525e+00 
 2.111764e-02  4.482653e+00 
 2.151533e-02  4.526170e+00 
 2.191303e-02  4.449716e+00 
 2.231072e-02  4.360821e+00 
 2.270842e-02  3.283412e+00 
 2.310612e-02  2.547148e+00 
 2.350381e-02  2.292113e+00 
 2.390151e-02  1.791922e+00 
 2.429920e-02  6.578276e-01 
 2.469690e-02  2.188834e-01 
 2.509459e-02  2.507372e-01 
 2.549229e-02  3.487125e-01 
 2.588999e-02  1.244940e-01 
 2.628768e-02  6.545074e-02 
 2.668538e-02  5.274185e-01 
 2.708307e-02  1.025262e+00 
 2.748077e-02  7.282089e-01 
 2.787846e-02 -2.590004e-01 
 2.827616e-02 -1.073894e+00 
 2.867385e-02 -1.844967e+00 
 2.907155e-02 -1.504411e+00 
 2.946925e-02 -1.590121e+00 
 2.986694e-02 -1.603983e+00 
 3.026464e-02 -1.230992e+00 
 3.066233e-02 -7.991688e-01 
 3.106003e-02 -8.949118e-02 
 3.145772e-02  7.191036e-01 
 3.185542e-02  1.662791e+00 
 3.225312e-02  1.296795e+00 
 3.265081e-02  1.846925e+00 
 3.304851e-02  2.412345e+00 
 3.344620e-02  2.632606e+00 
 3.384390e-02  2.481037e+00 
 3.424159e-02  3.746790e+00 
 3.463929e-02  5.304784e+00 
 3.503698e-02  6.034300e+00 
 3.543468e-02  6.751749e+00 
 3.583238e-02  7.062423e+00 
 3.623007e-02  6.857890e+00 
 3.662777e-02  6.254157e+00 
 3.702546e-02  5.588444e+00 
 3.742316e-02  4.510332e+00 
 3.782085e-02  3.093970e+00 
 3.821855e-02  2.760346e+00 
 3.861625e-02  2.016570e+00 
 3.901394e-02  1.693699e+00 
 3.941164e-02  2.503353e+00 
 3.980933e-02  3.174938e+00 
 4.020703e-02  3.222656e+00 
 4.060472e-02  2.345005e+00 
 4.100242e-02  2.713351e-01 
 4.140011e-02 -1.868822e+00 
 4.179781e-02 -3.789923e+00 
 4.219551e-02 -4.798035e+00 
 4.259320e-02 -4.730912e+00 
 4.299090e-02 -5.113077e+00 
 4.338859e-02 -5.452568e+00 
 4.378629e-02 -4.902736e+00 
 4.418398e-02 -4.044180e+00 
 4.458168e-02 -2.966745e+00 
 4.497938e-02 -2.881573e+00 
 4.537707e-02 -4.188701e+00 
 4.577477e-02 -4.219866e+00 
 4.617246e-02 -4.101271e+00 
 4.657016e-02 -4.412903e+00 
